id,name,host_id,host_name,neighbourhood,latitude,longtitude,room_type,price,reviews_per_month,license
17930240,"Queen bedroom, walk to Skytrain",15601435,Kwang,Kensington-Cedar Cottage,49.25877,-123.0653,Private room,80,0.47,22-156164
17979518,CoLIVE&CoWORK/Ensuite/Garden/Jacuzzi/Sauna,93829739,Matthew,Kerrisdale,49.23134,-123.14207,Private room,71,0.64,765434
17982841,CoLIVE&CoWORK/Ensuite/Garden/Jacuzzi/Sauna,93829739,Matthew,Kerrisdale,49.23063,-123.14413,Private room,72,1.17,no license number
18058854,"Spacious, Bright 1 BR suite in East Vancouver",12956571,Michael,Hastings-Sunrise,49.2688,-123.05555,Entire home/apt,149,0.65,22-155891
18062481,Minutes to Beach - Kitsilano Garden Suite,5240733,Margaret,Kitsilano,49.2662,-123.17177,Entire home/apt,150,0.27,18-611555
18076938,"Do Vancouver Sustainably, and in Style.",23038499,Shant,Mount Pleasant,49.264301,-123.08522,Entire home/apt,518,3.35,19-231419
18089401,Studio With Parking in the Heart of Downtown,179396,Lili,West End,49.27929,-123.13063,Entire home/apt,114,3.08,20-104937
18177393,Main Street Modern,3004945,Julie,Mount Pleasant,49.26409,-123.1005,Entire home/apt,211,2.84,22-295093
18231285,Private Room near West Broadway & Granville,125891752,Nimrah,Fairview,49.26153,-123.13439,Private room,35,0.94,no license number
18273285,Unique Character Home in Kits,81542039,Beth,Kitsilano,49.26504,-123.18525,Entire home/apt,300,2.6,22-156188
18328785,Entire Penthouse   - Min 31 days.,120651321,Cheri,Downtown,49.28035,-123.12505,Private room,285,0.06,no license number
18339479,"The Yellow House, 3 BDR & Garden",6093659,Ari,Grandview-Woodland,49.26419,-123.07647,Entire home/apt,204,3.74,21156373
18397672,Top location+ superhost! Not to be missed!,108760439,Victoria,Riley Park,49.25354,-123.09635,Entire home/apt,85,3.2,151186
18408083,D8 - elegant 1 bedroom,30899,Rami,Downtown,49.27595,-123.12579,Entire home/apt,93,0.02,no license number
18408882,West Coast Guest House,63299080,Karla,Grandview-Woodland,49.26787,-123.0652,Entire home/apt,128,0.32,18-571552
18416487,Modern and Bright Downtown/Yaletown Condo,3731102,Karen,Downtown,49.27756,-123.12097,Entire home/apt,105,1.38,no license number
18416795,[CENTRAL] Downtown Condo (1 bed + 1 Solarium),87766042,Jay,Downtown,49.27953,-123.12046,Entire home/apt,239,1.16,Exempt
18424386,Heritage Home Vancouver/ Mount Pleasant,21665633,Shawna,Mount Pleasant,49.26725,-123.11024,Entire home/apt,458,1.6,21-156660
18451694,Garden Suite,127930252,June,Kitsilano,49.26308,-123.17923,Entire home/apt,119,0.2,no license number
18487637,Beachfront Loghouse,34776663,Tom & Veronica,West Point Grey,49.27381,-123.20692,Entire home/apt,585,0.85,22-155932
18523514,Historic Cedar Cottage Garden Suite,20535222,Katy,Kensington-Cedar Cottage,49.24952,-123.07457,Private room,99120,0.11,22-156469
18525552,Amazing location w/parking heart of Downtown,128600667,Aurora,Downtown,49.28138,-123.11857,Entire home/apt,140,1.53,19-162179
18551005,Oasis near Commercial Drive,6050758,Tyson & Chrystal,Grandview-Woodland,49.26922,-123.06617,Entire home/apt,70,0.53,22-134164
18563528,Large Luxury Kitsilano Beach 2 bedroom 2 bath,89153803,Renaldo,Kitsilano,49.27027,-123.14866,Entire home/apt,222,0.27,no license number
18617790,Kerrisdale fully renovated 2 bedrooms,129334385,Peter,Arbutus Ridge,49.23802,-123.16885,Entire home/apt,175,4.04,23-156438
18638835,Luxury downtown condo,9219014,Sarah,Downtown,49.27878,-123.10797,Entire home/apt,108,0.23,18-605558
18655249,1 or 2 bedroom Kerrisdale Touch of Tuscany.,25601665,Raewyn,Kerrisdale,49.23453,-123.16569,Entire home/apt,140,1.57,23-156350
18657916,2 Story Cozy Home - Heart of Vancouver,23441743,Tina,South Cambie,49.25546,-123.12465,Entire home/apt,375,0.16,22-155900
18688810,A Warm Welcome to Vancouver,45334693,Marcus,South Cambie,49.25333,-123.12648,Entire home/apt,81,0.97,19-162710
18707775,Mountainview Room- Long term stays only,31552430,Sandrine,Kensington-Cedar Cottage,49.24195,-123.0891,Private room,59,0.67,no license number
18735027,M i n i m a l e / 30 night min,61804583,Keith,Shaughnessy,49.23911,-123.1482,Entire home/apt,134,0.81,no license number
18736292,Main Street Vancouver Style,72757706,Tara,Riley Park,49.23359,-123.09929,Entire home/apt,102,4.21,22-156376
18769488,Olympic Village Suite with Parking,130607545,Luke,Mount Pleasant,49.26847,-123.10601,Entire home/apt,99,0.29,no license number
18773655,#2 BBH: Bright Beautiful Home/????,41010403,Jimin & Rosemary,Marpole,49.21718,-123.10661,Entire home/apt,108,0.14,22-155981
18795540,1BDR Bright Modern 2level suite,130833480,Pri,Kitsilano,49.25881,-123.14922,Entire home/apt,130,2.89,23-156930
18812413,2BDR Spacious two level kits home,130833480,Pri,Kitsilano,49.25767,-123.1491,Entire home/apt,256,0.31,22-184852
18829637,2Bdr Bright Elegant Suite,130833480,Pri,Shaughnessy,49.25712,-123.14907,Entire home/apt,249,0.32,22-157005
18858999,Lovely 3-bedroom house on the Drive,23810466,Claudette,Grandview-Woodland,49.27196,-123.06405,Entire home/apt,150,0.87,18-610631
18878134,"Affordable Budget Suite, Close to Transit!",129193683,Kelvin,Kensington-Cedar Cottage,49.23914,-123.06458,Entire home/apt,85,0.06,20-159765
18894921,Scandinavian Oasis in the Sky,2017964,Larissa,Downtown Eastside,49.27837,-123.09956,Entire home/apt,182,0.72,no license number
18897481,Stunning Sunny Corner Penthouse Near Hospital,90368928,James,Fairview,49.25836,-123.12625,Entire home/apt,128,0.66,no license number
18911425,"My Home Near Granville Island, VGH and...",17156373,Michael,Fairview,49.26344,-123.13135,Entire home/apt,185,2.95,20-192100
18913359,Sailing adventure on a 48 ft sloop,25434413,Graham,West End,49.28823,-123.14223,Private room,350,2.49,Exempt
18933939,New Modern Family Home Trendy Area,121590243,Lisa,Sunset,49.22838,-123.10111,Entire home/apt,1150,0.99,19-162454
18935250,"DT Vancouver 1 bdrm, Steps to Everything",131983294,Chris,West End,49.27896,-123.13227,Entire home/apt,125,0.79,18-605993
18946167,Kitsilano Perfection,15973247,Richard,Kitsilano,49.26574,-123.14893,Entire home/apt,125,1.65,no license number
18949400,"Upscale Comfort on the Drive, Family-Friendly",59742273,Candice + Q,Grandview-Woodland,49.26577,-123.06892,Entire home/apt,299,1.16,22-156116
18980880,Cozy Urban Living!  Hidden Gem!,132409201,Toren,Downtown,49.27868,-123.10592,Entire home/apt,300,,22-293231
18993540,A Pleasant Stay in Mount Pleasant!,1644397,Colby,Riley Park,49.25343,-123.10752,Entire home/apt,134,0.99,22-156447
19000807,3Bdr Bright Spacious Elegant Suite,130833480,Pri,Shaughnessy,49.25703,-123.15105,Entire home/apt,395,7.8,22-156319
19014703,Fabulous home near the beach.,10236964,Kas,Kitsilano,49.26694,-123.16971,Entire home/apt,250,0.18,19-210583
19019070,"Modern suite near trendy Main St, sleeps 1-4",9507265,Zoe,Riley Park,49.25237,-123.09729,Entire home/apt,131,1.24,22-156977
19022941,2 Bedroom Comfy Bright Suite,130833480,Pri,Kitsilano,49.2592,-123.1497,Entire home/apt,250,0.24,19-270724
19035665,Mount Pleasant Haven,114414731,Lynn,Riley Park,49.2555,-123.09562,Entire home/apt,100,2.19,no license number
19040448,Cozy 2 bedroom basement suite in Vancouver,108811627,Kevin,Hastings-Sunrise,49.26772,-123.02904,Entire home/apt,101,0.13,20-160701
19050386,Private Bathroom + Bedroom - Amazing Location,15589948,Humam,Downtown,49.27737,-123.13023,Private room,85,4.52,19-160925
19070991,"Modern + Bright 1 Bedroom off The Drive""""""""",9037016,Suraiya,Grandview-Woodland,49.27188,-123.07267,Entire home/apt,225,,19-162346
19073601,amazing view and awesome amenities,133164169,Xerxes,Downtown,49.28631,-123.12253,Shared room,100,0.02,no license number
19084844,Cozy and friendly space near the PNE,40840488,Maret,Hastings-Sunrise,49.28627,-123.04713,Private room,75,0.08,23-156362
19085886,Steps away from Granville Island!,51620742,Ryan,Fairview,49.2664,-123.13748,Entire home/apt,94,0.61,794376
19137495,Beautiful Modern Studio in heart of downtown,108570318,Sara,West End,49.28219,-123.12516,Entire home/apt,200,2.77,18-129338
19138815,The Beach House,133781038,Tracey,Kitsilano,49.27105,-123.18454,Private room,51,3.22,18-551887
19144132,Studio+Solarium+Parking,42917524,Stoyan,Downtown,49.27865,-123.12027,Entire home/apt,90,1.11,no license number
19199606,?? ? ?? ?? ? ?? (??? + ???) : ?? ??,133863347,Dong Suk,Marpole,49.21794,-123.14169,Private room,114,0.79,22-156148
19208688,Spacious condo at Kits Beach,129749667,Devan,Kitsilano,49.27322,-123.15093,Entire home/apt,75,0.91,20-159616
19211342,One bedroom apartment in Kits.,134435512,Karen,Kitsilano,49.26705,-123.15698,Entire home/apt,125,0.29,18-552313
19230547,1 BR with private bath in central Vancouver,117119918,Kitty,Kensington-Cedar Cottage,49.23946,-123.08818,Private room,41,0.05,no license number
19236655,Executive Condo Downtown & Parking,118361687,Peggy,West End,49.28731,-123.12592,Entire home/apt,160,1.68,Exempt
19251596,Bayview Heritage House,134812960,Andrea,Kitsilano,49.26486,-123.18136,Entire home/apt,200,0.01,22-156099
19273894,Spacious studio in West end,134972260,Jackson,West End,49.28904,-123.13452,Entire home/apt,120,0.68,19-163202
19274855,Shangri-La Serenity Suite,102554136,Bonnie,Downtown,49.28681,-123.12323,Entire home/apt,268,1.48,no license number
19296579,2bedroom 2 bathroom condo in lively East Van,21545008,Sara,Grandview-Woodland,49.27804,-123.06098,Entire home/apt,200,1.07,no license number
19388671,Gorgeous Bachelor in Downtown Vancouver,134758907,Vida,Downtown,49.27735,-123.12718,Entire home/apt,120,0.5,20-162656
19406398,New & Bright Garden Suite,1094761,Mona,Hastings-Sunrise,49.26656,-123.04979,Entire home/apt,67,0.41,19-218445
19408516,Updated Heritage Home near Commercial Drive,18678348,Michael,Grandview-Woodland,49.2776,-123.06675,Entire home/apt,395,2.04,19-161968
19434101,Modern garden suite across from Jericho beach,1247708,Agata,West Point Grey,49.27055,-123.18922,Entire home/apt,175,0.39,22-156366
19435899,Kitslano House near beach with free parking,136244506,Sheena,Kitsilano,49.26387,-123.18203,Entire home/apt,278,0.91,22-210842
19437169,163 1 Bedroon & Den Sleeps 3,600607,Martello,West End,49.28742,-123.12805,Entire home/apt,93,0.56,no license number
19441847,4BR Cozy Family Home w/ Backyard- UBC/YVR/DT,34696573,Cammy,Kerrisdale,49.2236,-123.1589,Entire home/apt,305,1.43,21-156371
19470470,Kitsilano Beach Living,136594408,Pantelis,Kitsilano,49.2665,-123.14857,Entire home/apt,109,0.19,no license number
19471902,Home Away From Home Kits Suite,3570271,Brie,Kitsilano,49.26,-123.18298,Entire home/apt,120,0.99,22-00000
19528015,Luxury in the heart of Vancouver!,33080124,Akhil,Downtown,49.27953,-123.11882,Entire home/apt,350,0.23,19-105266
19550189,6 time Vancouver SuperHost C - prefer female,40743512,Fate,Renfrew-Collingwood,49.25279,-123.03238,Private room,34,0.14,no license number
19607378,169 Studio suite at The Lions on Alberni,600607,Martello,West End,49.2891,-123.12837,Entire home/apt,81,1.64,no license number
19627518,Clean and Cozy Completely Private Guesthouse,138084778,Katy,Hastings-Sunrise,49.27029,-123.04597,Entire home/apt,148,2.1,22-156532
19662425,Room Near UBC Vancouver,138436761,Fahad,Dunbar Southlands,49.2569,-123.19638,Private room,46,0.64,no license number
19676826,Heart of the West End/Downtown,39769945,Valentin,West End,49.28572,-123.13627,Entire home/apt,140,1.72,22-168105
19680779,Urban Homestead,2512105,Levon,Grandview-Woodland,49.28297,-123.06153,Entire home/apt,225,0.4,18-618037
19697558,Chic Kitsilano Character Home,36040844,Deb And Jim,Kitsilano,49.25895,-123.16627,Entire home/apt,268,2.03,23-156298
19699282,Premium 3BR Duplex Downtown,10767616,Gint,West End,49.27751,-123.13336,Entire home/apt,285,0.13,19-258065
19722142,Modern Strathcona Garden Suite,36718746,Birgit,Downtown Eastside,49.27892,-123.07912,Entire home/apt,189,0.12,20-162048
19762397,Prime Downtown Vancouver - junior 1 bedroom,24203518,Carlton,West End,49.28215,-123.12503,Entire home/apt,120,0.27,Exempt
19791304,Convenient Room in Central Vancouver,139762948,Jervis,Sunset,49.22844,-123.09713,Private room,75,1.63,22-156150
19791653,Comfortable room in central Vancouver,139762948,Jervis,Sunset,49.2285,-123.09674,Private room,65,0.33,22-156150
19804238,Cute East Van 1 bed suite,105398194,Tyler,Hastings-Sunrise,49.27865,-123.03585,Entire home/apt,75,1.55,22-157281
19805434,Bright & Airy 1 Bedroom Plus Den On Oak,139891966,Ishtar,Fairview,49.25986,-123.12692,Entire home/apt,110,0.24,18556861AH
19826523,Beautiful Private Room in Vancouver.,123037854,Maximiliano,Killarney,49.23178,-123.02587,Private room,55,0.09,18-589808
19831337,Bright and Cozy Garden Suite,4134885,Fenton,Hastings-Sunrise,49.27729,-123.05511,Entire home/apt,100,0.05,18-632345
19832108,188 Keefer Place Vancouver  Rogers Arena,32234579,Lisa,Riley Park,49.23939,-123.09124,Entire home/apt,165,0.43,no license number
19862607,"Renovated, bright craftsman home - 3BED 2BATH",23953859,Dave,Mount Pleasant,49.26084,-123.09042,Entire home/apt,99,2.38,22-156066
19879167,Complete Home in Historic Mount Pleasant,31913507,Katelin,Mount Pleasant,49.25912,-123.08006,Entire home/apt,150,2.21,22-156227
19893714,Lilly Pad Suite,91911638,Antonio,Hastings-Sunrise,49.27449,-123.03915,Entire home/apt,95,0.54,22-156137
19915265,Character apartment good location,141065817,Lisa,Fairview,49.26156,-123.14305,Entire home/apt,205,2.37,18-588725
19931091,Top Floor Kitsilano Studio Great View,141214749,Adriano,Kitsilano,49.26584,-123.15036,Entire home/apt,102,0.02,18-600190
19984705,Beautiful Loft in the heart of Gastown,15897416,Matthew,Downtown Eastside,49.28389,-123.10265,Entire home/apt,179,2.34,22-156462
20002260,Garden Suite for large group,141955126,Rachel,Oakridge,49.23272,-123.13075,Entire home/apt,200,3.46,18-592031
20040056,"Very Cozy, Very Home-like, near PNE",40840488,Maret,Hastings-Sunrise,49.28483,-123.04634,Private room,38,0.41,22-156028
20073140,DROPLET teardrop trailer,9952040,Pascal,West End,49.28435,-123.13874,Entire home/apt,112,0.67,Exempt
20088165,East Van Oasis,6939645,Lisa,Grandview-Woodland,49.28097,-123.06788,Private room,41,0.7,19-162291
20093556,Vancouver Oasis,2729297,Mark,Kensington-Cedar Cottage,49.24811,-123.0798,Entire home/apt,195,0.17,23-156335
20136427,"UBC Langara Emily Carr Student House, Room A",69139395,Lisa Matt,Riley Park,49.23527,-123.09903,Private room,31,1.4,no license number
20208829,VGH/Granville Island/Kits/Downtown,17374734,Marco,Fairview,49.2622,-123.14579,Entire home/apt,275,0.79,no license number
20216848,Modern Apartment in the Heart of Downtown,141778280,Kevin,Downtown,49.28072,-123.12483,Entire home/apt,113,1.02,19 294221
20307736,Great place for you to stay in Vancouver.;),141248568,Julie,Killarney,49.22338,-123.03558,Private room,60,0.84,22-155974
20359188,Spacious Kits Apartment,22063658,Dan,Kitsilano,49.26463,-123.16143,Entire home/apt,100,0.46,20-160556
20361528,Spacious room with own private washroom,11824155,Elsa,Renfrew-Collingwood,49.24156,-123.04932,Private room,80,0.69,22-156484
20366334,Own Private and Spacious Suite (main floor),11824155,Elsa,Renfrew-Collingwood,49.24196,-123.04993,Private room,80,2,22-156484
20394996,1 bdrm & shared bath in Central Van.,117119918,Kitty,Kensington-Cedar Cottage,49.24141,-123.09008,Private room,33,0.26,no license number
20434400,Quiet Room & Bathroom Close to the Waterfront,80436,Marta,Fairview,49.26571,-123.13241,Private room,96,3.08,19-162103
20436839,????????????????????20????dt)?????6?,47080508,Yat Sing,Hastings-Sunrise,49.27387,-123.05153,Private room,68,2.14,no license number
20457117,"The Heart of East Village, close to downtown.",8374,Miriam,Grandview-Woodland,49.2802,-123.06112,Entire home/apt,250,,23-156910
20478235,Large Luxury 2 Bedroom 2 bath Kitsilano Beach,130844016,Daryl,Kitsilano,49.27032,-123.147,Entire home/apt,209,0.22,no license number
20504139,Vancouver West Side Villa,9296535,Lucienne,Arbutus Ridge,49.25147,-123.16079,Entire home/apt,389,0.68,20-160073
20506575,Bedroom in cozy 2br suite in East Van!,55726390,Shelby,Grandview-Woodland,49.27668,-123.06058,Private room,46,1.16,19-195320
20541307,Gorgeous loft-style apt by Kits Beach & W4th,13716547,Grace,Kitsilano,49.26769,-123.16714,Entire home/apt,190,0.42,18-590219
20555247,Luxury House for the Price of Apartment,129667696,Igor,Hastings-Sunrise,49.26697,-123.04348,Entire home/apt,126,1.11,23-157317
20559146,Cozy Bedroom near Skytrain,33057368,Thi Minh Hien,Renfrew-Collingwood,49.24871,-123.05501,Private room,68,0.31,22-156340
20563115,Cozy 1 Bedroom guest suite,20951756,Jaycie,Killarney,49.22267,-123.03604,Private room,101,0.48,22-157059
20623507,Gastown Warehouse Conversion,41498749,Grady,Downtown Eastside,49.2832,-123.10252,Entire home/apt,175,0.86,Licence number 18-611710
20634127,Gem in the West End,11886329,Jennifer,West End,49.284,-123.1336,Entire home/apt,2100,0.05,no license number
20642417,Queen bed Yaletown tops all neighborhoods,11423475,Gule,Downtown,49.27636,-123.11982,Private room,100,0.78,no license number
20698187,Close to mall ????,17872558,David,Marpole,49.21424,-123.11441,Private room,69,0.11,22-155931
20698278,Close to Downtown / Restaurants ????,17872558,David,Marpole,49.2127,-123.11602,Private room,69,0.38,22-155931
20730379,Location & Convenience Downtown Experience,20590498,Simone,West End,49.27957,-123.13028,Entire home/apt,84,2.46,no license number
20762078,Cozy Twin Room. Vancouver Downtown Heart!,83985711,Vivi,Downtown,49.28264,-123.11427,Private room,128,0.14,20-161496
20798979,Cozy Comfortable Basement Suite,149112621,Janie-Joey-Warren,Renfrew-Collingwood,49.24188,-123.05401,Entire home/apt,65,4.54,22-155928
20799287,Beautiful character home steps from the Drive,149114791,Pauline,Grandview-Woodland,49.26985,-123.06766,Private room,80,0.54,22-156780
